측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2020-07-08,영등포구,0.024,0.037,0.4,0.002,31.0,20.0
2020-07-08,영등포로,0.047,0.024,0.6,0.003,34.0,21.0
2020-07-08,올림픽공원,0.018,0.036,0.3,0.004,30.0,21.0
2020-07-08,용산구,0.019,0.035,0.4,0.003,33.0,22.0
2020-07-08,은평구,0.007,0.025,0.2,0.003,13.0,9.0
2020-07-08,자연사박물관,0.017,0.045,0.4,0.006,29.0,20.0
2020-07-08,정릉로,0.03,0.034,0.3,0.002,35.0,23.0
2020-07-08,종로,0.022,0.041,0.4,0.003,34.0,22.0
2020-07-08,종로구,0.02,0.044,0.4,0.003,32.0,20.0
2020-07-08,중구,0.018,0.036,0.4,0.003,26.0,20.0
2020-07-08,중랑구,0.021,0.039,0.4,0.002,34.0,21.0
2020-07-08,천호대로,0.039,0.037,0.5,0.003,35.0,20.0
2020-07-08,청계천로,0.024,0.036,0.6,0.003,37.0,28.0
2020-07-08,한강대로,0.031,0.032,0.6,0.003,36.0,22.0
2020-07-08,행주,0.031,0.028,0.6,0.003,33.0,19.0
2020-07-08,홍릉로,0.034,0.034,0.5,0.002,33.0,18.0
2020-07-08,화랑로,0.028,0.048,0.3,0.003,35.0,19.0
2020-07-09,강남구,0.027,0.037,0.5,0.003,35.0,26.0
2020-07-09,강남대로,0.042,0.025,0.6,0.003,34.0,19.0
2020-07-09,강동구,0.02,0.036,0.4,0.003,32.0,23.0
2020-07-09,강변북로,0.049,0.026,0.8,0.003,37.0,28.0
2020-07-09,강북구,0.013,0.042,0.4,0.002,37.0,24.0
2020-07-09,강서구,0.022,0.046,0.5,0.004,50.0,33.0
2020-07-09,공항대로,0.036,0.032,0.6,0.005,54.0,33.0
2020-07-09,관악구,0.023,0.046,0.5,0.003,39.0,25.0
2020-07-09,관악산,0.009,0.022,0.5,0.006,,23.0
2020-07-09,광진구,0.02,0.048,0.6,0.002,33.0,24.0
2020-07-09,구로구,0.017,0.054,0.2,0.002,39.0,25.0
2020-07-09,궁동,0.02,0.049,0.4,0.002,62.0,35.0
2020-07-09,금천구,0.022,0.041,0.5,0.003,40.0,29.0
2020-07-09,남산,0.038,0.046,0.5,0.002,35.0,26.0
2020-07-09,노원구,0.018,0.046,0.4,0.002,32.0,22.0
2020-07-09,도봉구,0.017,0.043,0.3,0.002,38.0,24.0
2020-07-09,도산대로,0.041,0.027,0.7,0.002,37.0,25.0
2020-07-09,동대문구,0.024,0.049,0.5,0.003,37.0,25.0
2020-07-09,동작구,0.021,0.037,0.4,0.002,38.0,26.0
2020-07-09,동작대로,0.043,0.033,0.5,0.004,37.0,19.0
2020-07-09,마포구,0.025,0.044,0.5,0.002,40.0,32.0
2020-07-09,마포아트센터,0.02,0.058,0.3,0.003,42.0,28.0
2020-07-09,북한산,0.011,0.035,0.5,0.001,30.0,11.0
2020-07-09,서대문구,0.019,0.046,0.5,0.002,29.0,23.0
2020-07-09,서울숲,0.018,0.03,0.4,0.003,35.0,21.0
2020-07-09,서초구,0.024,0.052,0.3,0.003,41.0,23.0
2020-07-09,성동구,0.021,0.042,0.5,0.003,35.0,26.0
2020-07-09,성북구,0.031,0.036,0.6,0.002,38.0,25.0
2020-07-09,세곡,0.033,0.033,0.6,0.002,35.0,26.0
2020-07-09,송파구,0.022,0.044,0.4,0.003,34.0,24.0
2020-07-09,시흥대로,0.06,0.027,0.7,0.003,53.0,33.0
2020-07-09,신촌로,0.043,0.033,0.7,0.003,50.0,35.0
2020-07-09,양천구,0.021,0.048,0.5,0.003,51.0,32.0
2020-07-09,영등포구,0.025,0.047,0.4,0.002,44.0,31.0
2020-07-09,영등포로,0.043,0.038,0.7,0.003,48.0,29.0
2020-07-09,올림픽공원,0.015,0.037,0.3,0.004,31.0,23.0
2020-07-09,용산구,0.017,0.039,0.5,0.003,37.0,26.0
2020-07-09,은평구,0.014,0.052,0.3,0.003,35.0,27.0
2020-07-09,자연사박물관,0.019,0.052,0.5,0.006,42.0,32.0
2020-07-09,정릉로,0.035,0.035,0.4,0.003,36.0,28.0
2020-07-09,종로,0.033,0.038,0.6,0.003,42.0,28.0
2020-07-09,종로구,0.024,0.047,0.5,0.003,40.0,28.0
2020-07-09,중구,0.026,0.039,0.6,0.003,42.0,31.0
2020-07-09,중랑구,0.024,0.039,0.5,0.002,36.0,24.0
2020-07-09,천호대로,0.037,0.035,0.5,0.003,37.0,22.0
2020-07-09,청계천로,0.034,0.032,0.8,0.004,48.0,38.0
2020-07-09,한강대로,0.034,0.032,0.6,0.004,54.0,33.0
2020-07-09,행주,0.035,0.035,0.7,0.003,48.0,35.0
2020-07-09,홍릉로,0.039,0.035,0.5,0.002,38.0,23.0
2020-07-09,화랑로,0.041,0.039,0.4,0.003,38.0,20.0
2020-07-10,강남구,0.016,0.032,0.4,0.002,14.0,11.0
2020-07-10,강남대로,0.027,0.021,0.6,0.003,18.0,7.0
2020-07-10,강동구,0.011,0.027,0.3,0.003,14.0,10.0
2020-07-10,강변북로,0.009,0.039,0.5,0.002,9.0,7.0
2020-07-10,강북구,0.007,0.028,0.3,0.002,17.0,11.0
2020-07-10,강서구,0.014,0.033,0.4,0.004,18.0,12.0
2020-07-10,공항대로,0.026,0.021,0.5,0.004,25.0,14.0
2020-07-10,관악구,0.018,0.029,0.4,0.002,17.0,10.0
2020-07-10,관악산,0.008,0.013,0.5,0.006,6.0,7.0
2020-07-10,광진구,0.009,0.04,0.5,0.002,14.0,8.0
2020-07-10,구로구,0.011,0.041,0.1,0.002,19.0,14.0
2020-07-10,궁동,0.013,0.03,0.3,0.002,19.0,11.0
2020-07-10,금천구,0.012,0.031,0.4,0.002,16.0,11.0
2020-07-10,남산,0.021,0.04,0.4,0.002,20.0,16.0
2020-07-10,노원구,0.009,0.036,0.3,0.002,28.0,10.0
2020-07-10,도봉구,0.017,0.031,0.3,0.002,19.0,21.0
2020-07-10,도산대로,0.017,0.026,0.5,0.002,13.0,8.0
2020-07-10,동대문구,0.016,0.033,0.4,0.002,15.0,8.0
2020-07-10,동작구,0.014,0.027,0.3,0.002,19.0,11.0
2020-07-10,동작대로,0.03,0.023,0.4,0.004,16.0,7.0
2020-07-10,마포구,0.015,0.029,0.4,0.002,16.0,10.0
2020-07-10,마포아트센터,0.012,0.039,0.2,0.002,17.0,8.0
2020-07-10,북한산,0.005,0.031,0.5,0.001,12.0,2.0
2020-07-10,서대문구,0.009,0.034,0.4,0.002,8.0,6.0
2020-07-10,서울숲,0.01,0.026,0.3,0.003,15.0,7.0
2020-07-10,서초구,0.017,0.036,0.2,0.003,15.0,7.0
2020-07-10,성동구,0.008,0.036,0.3,0.003,23.0,19.0
2020-07-10,성북구,0.019,0.028,0.6,0.002,17.0,8.0
2020-07-10,세곡,0.036,0.018,0.6,0.002,17.0,8.0
2020-07-10,송파구,0.022,0.03,0.5,0.002,20.0,14.0
2020-07-10,시흥대로,0.041,0.017,0.8,0.003,24.0,15.0
2020-07-10,신촌로,0.025,0.025,0.5,0.003,18.0,12.0
2020-07-10,양천구,0.014,0.034,0.4,0.003,28.0,21.0
2020-07-10,영등포구,0.019,0.028,0.3,0.002,18.0,11.0
2020-07-10,영등포로,0.024,0.027,0.5,0.003,18.0,11.0
2020-07-10,올림픽공원,0.009,0.03,0.2,0.004,15.0,10.0
2020-07-10,용산구,0.009,0.031,0.3,0.002,15.0,10.0
2020-07-10,은평구,0.008,0.036,0.2,0.003,12.0,7.0
2020-07-10,자연사박물관,0.01,0.039,0.3,0.006,21.0,17.0
2020-07-10,정릉로,0.019,0.028,0.3,0.002,14.0,10.0
2020-07-10,종로,0.019,0.027,0.4,0.002,20.0,13.0
2020-07-10,종로구,0.013,0.035,0.4,0.003,15.0,10.0
2020-07-10,중구,0.015,0.031,0.4,0.003,13.0,10.0
2020-07-10,중랑구,0.013,0.031,0.4,0.002,16.0,10.0
2020-07-10,천호대로,0.031,0.023,0.5,0.003,21.0,12.0
2020-07-10,청계천로,0.018,0.027,0.5,0.003,19.0,15.0
2020-07-10,한강대로,0.021,0.026,0.5,0.003,19.0,11.0
2020-07-10,행주,0.029,0.025,0.5,0.003,17.0,10.0
2020-07-10,홍릉로,0.027,0.025,0.4,0.002,17.0,10.0
2020-07-10,화랑로,0.026,0.038,0.3,0.003,18.0,9.0
2020-07-11,강남구,0.012,0.034,0.3,0.002,7.0,5.0
2020-07-11,강남대로,0.02,0.026,0.4,0.003,11.0,3.0
2020-07-11,강동구,0.008,0.029,0.3,0.003,6.0,4.0
2020-07-11,강변북로,0.007,0.041,0.5,0.002,5.0,4.0
2020-07-11,강북구,0.006,0.03,0.3,0.002,9.0,4.0
2020-07-11,강서구,0.01,0.038,0.3,0.003,6.0,4.0
2020-07-11,공항대로,0.017,0.03,0.3,0.004,12.0,5.0
2020-07-11,관악구,0.014,0.032,0.3,0.002,10.0,4.0
2020-07-11,관악산,0.007,0.012,0.4,0.006,7.0,2.0
2020-07-11,광진구,0.007,0.042,0.4,0.002,7.0,2.0
2020-07-11,구로구,0.009,0.037,0.1,0.002,8.0,2.0
2020-07-11,궁동,0.008,0.036,0.3,0.002,9.0,4.0
2020-07-11,금천구,0.009,0.032,0.3,0.002,8.0,5.0
2020-07-11,남산,0.016,0.037,0.2,0.001,5.0,2.0
2020-07-11,노원구,0.006,0.039,0.3,0.002,,4.0
2020-07-11,도봉구,0.004,0.038,0.2,0.002,9.0,3.0
2020-07-11,도산대로,0.014,0.027,0.5,0.002,7.0,5.0
2020-07-11,동대문구,0.011,0.037,0.3,0.002,7.0,3.0
2020-07-11,동작구,0.011,0.029,0.3,0.002,10.0,4.0
2020-07-11,동작대로,0.024,0.027,0.3,0.004,9.0,3.0
2020-07-11,마포구,0.011,0.033,0.3,0.002,8.0,4.0
2020-07-11,마포아트센터,0.008,0.043,0.2,0.002,8.0,2.0
2020-07-11,북한산,0.004,0.034,0.4,0.002,7.0,1.0
2020-07-11,서대문구,0.008,0.035,0.3,0.002,4.0,3.0
2020-07-11,서울숲,0.009,0.027,0.3,0.003,9.0,2.0
2020-07-11,서초구,0.012,0.039,0.1,0.003,9.0,2.0
2020-07-11,성동구,0.006,0.036,0.2,0.002,8.0,4.0
2020-07-11,성북구,0.014,0.031,0.5,0.002,11.0,2.0
2020-07-11,세곡,0.026,0.024,0.5,0.002,11.0,3.0
2020-07-11,송파구,0.01,0.037,0.3,0.002,8.0,3.0
2020-07-11,시흥대로,0.043,0.016,0.6,0.003,13.0,7.0
2020-07-11,신촌로,0.016,0.03,0.4,0.003,9.0,5.0
2020-07-11,양천구,0.011,0.033,0.3,0.003,8.0,4.0
2020-07-11,영등포구,0.016,0.031,0.2,0.002,10.0,4.0
2020-07-11,영등포로,0.021,0.03,0.5,0.003,9.0,4.0
2020-07-11,올림픽공원,0.007,0.032,0.2,0.004,8.0,4.0
2020-07-11,용산구,0.005,0.034,0.3,0.002,7.0,4.0
2020-07-11,은평구,0.004,0.042,0.2,0.003,4.0,3.0
2020-07-11,자연사박물관,0.007,0.041,0.2,0.006,6.0,3.0
2020-07-11,정릉로,0.015,0.031,0.2,0.002,7.0,5.0
2020-07-11,종로,0.017,0.029,0.4,0.002,13.0,7.0
2020-07-11,종로구,0.008,0.04,0.3,0.003,8.0,5.0
2020-07-11,중구,0.011,0.036,0.3,0.002,6.0,5.0
2020-07-11,중랑구,0.009,0.033,0.3,0.002,7.0,4.0
2020-07-11,천호대로,0.024,0.027,0.4,0.003,13.0,5.0
2020-07-11,청계천로,0.012,0.032,0.4,0.003,13.0,8.0
2020-07-11,한강대로,0.015,0.028,0.4,0.003,12.0,5.0
2020-07-11,행주,0.02,0.03,0.4,0.002,9.0,4.0
2020-07-11,홍릉로,0.02,0.03,0.3,0.002,9.0,4.0
2020-07-11,화랑로,0.022,0.033,0.3,0.003,9.0,5.0
2020-07-12,강남구,0.013,0.026,0.3,0.002,12.0,9.0
2020-07-12,강남대로,0.017,0.019,0.4,0.003,12.0,4.0
2020-07-12,강동구,0.009,0.023,0.3,0.003,15.0,9.0
2020-07-12,강변북로,0.011,0.03,0.5,0.003,8.0,6.0
2020-07-12,강북구,0.008,0.022,0.3,0.002,15.0,9.0
2020-07-12,강서구,0.012,0.029,0.3,0.003,12.0,8.0
2020-07-12,공항대로,0.015,0.024,0.4,0.004,15.0,9.0
2020-07-12,관악구,0.014,0.026,0.4,0.002,14.0,8.0
2020-07-12,관악산,0.006,0.015,0.4,0.006,8.0,2.0
2020-07-12,광진구,0.01,0.031,0.5,0.002,13.0,7.0
2020-07-12,구로구,0.008,0.031,0.1,0.002,8.0,5.0
2020-07-12,궁동,0.007,0.029,0.2,0.002,12.0,7.0
2020-07-12,금천구,0.008,0.026,0.3,0.002,12.0,8.0
2020-07-12,남산,0.02,0.029,0.2,0.002,10.0,5.0
2020-07-12,노원구,0.008,0.03,0.3,0.002,,8.0
2020-07-12,도봉구,0.009,0.02,0.2,0.002,9.0,10.0
2020-07-12,도산대로,0.013,0.022,0.5,0.002,10.0,6.0
2020-07-12,동대문구,0.012,0.028,0.3,0.002,12.0,7.0
2020-07-12,동작구,0.012,0.021,0.3,0.002,16.0,9.0
2020-07-12,동작대로,0.016,0.023,0.3,0.004,10.0,5.0
2020-07-12,마포구,0.012,0.026,0.3,0.002,13.0,8.0
2020-07-12,마포아트센터,0.009,0.035,0.2,0.002,13.0,5.0
2020-07-12,북한산,0.006,0.025,0.4,0.002,11.0,1.0
2020-07-12,서대문구,0.009,0.03,0.3,0.002,6.0,5.0
2020-07-12,서울숲,0.01,0.021,0.3,0.004,13.0,5.0
2020-07-12,서초구,0.011,0.032,0.1,0.002,13.0,5.0
2020-07-12,성동구,0.005,0.033,0.2,0.002,11.0,9.0
2020-07-12,성북구,0.016,0.024,0.5,0.002,13.0,6.0
2020-07-12,세곡,0.036,,0.6,0.002,11.0,4.0
2020-07-12,송파구,0.01,0.03,0.3,0.002,12.0,8.0
2020-07-12,시흥대로,0.031,0.014,0.5,0.003,20.0,10.0
2020-07-12,신촌로,0.014,0.026,0.3,0.002,13.0,9.0
2020-07-12,양천구,0.011,0.028,0.3,0.003,13.0,8.0
2020-07-12,영등포구,0.014,0.025,0.2,0.002,14.0,8.0
2020-07-12,영등포로,0.022,0.021,0.4,0.003,15.0,10.0
2020-07-12,올림픽공원,0.006,0.024,0.1,0.004,12.0,8.0
2020-07-12,용산구,0.008,0.025,0.3,0.002,13.0,8.0
2020-07-12,은평구,0.004,0.037,0.1,0.003,6.0,5.0
2020-07-12,자연사박물관,0.01,0.032,0.2,0.006,12.0,8.0
2020-07-12,정릉로,0.012,0.026,0.2,0.003,13.0,8.0
2020-07-12,종로,0.018,0.022,0.4,0.002,19.0,12.0
2020-07-12,종로구,0.011,0.03,0.3,0.003,13.0,9.0
2020-07-12,중구,0.014,0.026,0.3,0.002,14.0,10.0
2020-07-12,중랑구,0.01,0.024,0.3,0.001,14.0,9.0
2020-07-12,천호대로,0.017,0.024,0.4,0.003,15.0,8.0
2020-07-12,청계천로,0.013,0.024,0.4,0.003,21.0,14.0
2020-07-12,한강대로,0.015,0.023,0.4,0.003,19.0,10.0
2020-07-12,행주,0.029,0.013,0.5,0.003,15.0,7.0
2020-07-12,홍릉로,0.016,0.026,0.3,0.002,13.0,7.0
2020-07-12,화랑로,0.019,0.031,0.3,0.003,15.0,8.0
2020-07-13,강남구,0.015,0.022,0.3,0.002,7.0,5.0
2020-07-13,강남대로,0.02,0.018,0.4,0.003,8.0,3.0
2020-07-13,강동구,0.009,0.022,0.3,0.003,6.0,4.0
2020-07-13,강변북로,0.005,0.032,0.5,0.002,5.0,4.0
2020-07-13,강북구,0.007,0.025,0.3,0.002,8.0,4.0
2020-07-13,강서구,0.01,0.027,0.3,0.002,6.0,4.0
2020-07-13,공항대로,0.015,0.022,0.3,0.004,9.0,5.0
2020-07-13,관악구,0.015,0.023,0.4,0.002,10.0,4.0
2020-07-13,관악산,0.005,0.025,0.4,0.005,3.0,1.0
2020-07-13,광진구,0.009,0.029,0.4,0.002,8.0,5.0
2020-07-13,구로구,0.009,0.027,0.1,0.002,4.0,2.0
2020-07-13,궁동,0.011,0.025,0.2,0.002,8.0,4.0
2020-07-13,금천구,0.008,0.027,0.3,0.002,6.0,4.0
2020-07-13,남산,0.016,0.027,0.2,0.001,5.0,3.0
2020-07-13,노원구,0.005,0.034,0.3,0.002,,7.0
2020-07-13,도봉구,0.004,0.029,0.2,0.002,8.0,3.0
2020-07-13,도산대로,0.016,0.017,0.5,0.002,7.0,4.0
2020-07-13,동대문구,0.014,0.023,0.3,0.002,9.0,3.0
2020-07-13,동작구,0.014,0.02,0.3,0.002,10.0,5.0
2020-07-13,동작대로,0.019,0.02,0.3,0.004,7.0,3.0
2020-07-13,마포구,0.012,0.023,0.3,0.002,9.0,4.0
2020-07-13,마포아트센터,0.011,0.029,0.2,0.002,9.0,3.0
2020-07-13,북한산,0.004,0.03,0.4,0.001,7.0,1.0
2020-07-13,서대문구,0.005,0.031,0.3,0.001,4.0,2.0
2020-07-13,서울숲,0.009,0.02,0.3,0.003,8.0,2.0
2020-07-13,서초구,0.014,0.028,0.2,0.002,6.0,2.0
2020-07-13,성동구,0.004,0.023,0.2,0.002,13.0,9.0
2020-07-13,성북구,0.015,0.022,0.5,0.002,10.0,3.0
2020-07-13,세곡,0.02,0.017,0.5,0.002,7.0,3.0
2020-07-13,송파구,0.012,0.027,0.3,0.002,7.0,5.0
2020-07-13,시흥대로,0.035,0.012,0.6,0.003,13.0,7.0
2020-07-13,신촌로,0.015,0.021,0.3,0.002,14.0,11.0
2020-07-13,양천구,0.012,0.023,0.3,0.003,9.0,5.0
2020-07-13,영등포구,0.014,0.022,0.2,0.002,9.0,5.0
2020-07-13,영등포로,0.018,0.021,0.4,0.002,8.0,5.0
2020-07-13,올림픽공원,0.007,0.024,0.1,0.004,8.0,4.0
2020-07-13,용산구,0.006,0.024,0.3,0.002,7.0,4.0
2020-07-13,은평구,0.005,0.033,0.1,0.003,5.0,3.0
2020-07-13,자연사박물관,0.008,0.031,0.2,0.006,7.0,4.0
2020-07-13,정릉로,0.017,0.021,0.2,0.003,8.0,7.0
2020-07-13,종로,0.019,0.018,0.4,0.002,14.0,8.0
2020-07-13,종로구,0.011,0.026,0.3,0.003,9.0,5.0
2020-07-13,중구,0.017,0.02,0.4,0.002,9.0,7.0
2020-07-13,중랑구,0.007,0.026,0.3,0.001,11.0,7.0
2020-07-13,천호대로,0.021,0.018,0.4,0.003,9.0,5.0
2020-07-13,청계천로,0.015,0.019,0.5,0.003,13.0,11.0
2020-07-13,한강대로,0.018,0.018,0.4,0.003,16.0,7.0
2020-07-13,행주,0.026,0.02,0.5,0.003,7.0,3.0
2020-07-13,홍릉로,0.019,0.021,0.3,0.002,9.0,5.0
2020-07-13,화랑로,0.022,0.026,0.3,0.003,11.0,5.0
2020-07-14,강남구,0.013,0.022,0.3,0.002,5.0,3.0
2020-07-14,강남대로,0.016,0.017,0.4,0.003,8.0,3.0
2020-07-14,강동구,0.009,0.02,0.3,0.003,6.0,2.0
2020-07-14,강변북로,0.007,0.027,0.4,0.002,5.0,3.0
2020-07-14,강북구,0.005,0.022,0.2,0.002,7.0,3.0
2020-07-14,강서구,0.012,0.022,0.3,0.005,7.0,3.0
2020-07-14,공항대로,0.02,0.015,0.4,0.004,13.0,4.0
2020-07-14,관악구,0.015,0.02,0.3,0.002,7.0,2.0
2020-07-14,관악산,0.006,0.017,0.4,0.005,3.0,1.0
2020-07-14,광진구,0.008,0.029,0.4,0.002,5.0,1.0
2020-07-14,구로구,0.011,0.023,0.2,0.002,5.0,1.0
2020-07-14,궁동,0.011,0.021,0.2,0.002,7.0,3.0
2020-07-14,금천구,0.005,0.027,0.3,0.002,3.0,2.0
2020-07-14,남산,0.02,0.022,0.2,0.002,5.0,1.0
2020-07-14,노원구,0.005,0.031,0.2,0.002,4.0,2.0
2020-07-14,도봉구,0.005,0.025,0.1,0.002,8.0,2.0
2020-07-14,도산대로,0.013,0.018,0.4,0.002,7.0,4.0
2020-07-14,동대문구,0.014,0.021,0.3,0.002,7.0,2.0
2020-07-14,동작구,0.012,0.02,0.2,0.002,8.0,2.0
2020-07-14,동작대로,0.018,0.017,0.3,0.004,9.0,3.0
2020-07-14,마포구,0.011,0.021,0.3,0.002,7.0,2.0
2020-07-14,마포아트센터,0.011,0.027,0.2,0.002,8.0,1.0
2020-07-14,북한산,0.004,0.024,0.4,0.001,6.0,1.0
2020-07-14,서대문구,0.008,0.024,0.2,0.002,4.0,1.0
2020-07-14,서울숲,0.011,0.017,0.2,0.003,6.0,1.0
2020-07-14,서초구,0.013,0.026,0.1,0.002,6.0,2.0
2020-07-14,성동구,0.008,0.023,0.2,0.003,7.0,3.0
2020-07-14,성북구,0.009,0.025,0.5,0.002,5.0,
2020-07-14,세곡,0.026,0.015,0.5,0.002,6.0,2.0
2020-07-14,송파구,0.006,0.028,0.3,0.002,5.0,2.0
2020-07-14,시흥대로,0.034,0.011,0.6,0.003,15.0,6.0
2020-07-14,신촌로,0.019,0.017,0.3,0.002,9.0,7.0
2020-07-14,양천구,0.013,0.02,0.3,0.002,7.0,3.0
2020-07-14,영등포구,0.013,0.02,0.2,0.002,6.0,1.0
2020-07-14,영등포로,0.021,0.017,0.4,0.003,8.0,4.0
2020-07-14,올림픽공원,0.007,0.02,0.1,0.004,6.0,3.0
2020-07-14,용산구,0.007,0.021,0.2,0.002,6.0,3.0
2020-07-14,은평구,0.006,0.025,0.1,0.003,5.0,2.0
2020-07-14,자연사박물관,0.005,0.031,0.1,0.006,3.0,2.0
2020-07-14,정릉로,0.011,0.019,0.2,0.003,8.0,5.0
2020-07-14,종로,0.015,0.018,0.3,0.002,11.0,5.0
2020-07-14,종로구,0.012,0.023,0.3,0.003,7.0,3.0
2020-07-14,중구,0.012,0.023,0.3,0.002,6.0,3.0
2020-07-14,중랑구,0.011,0.02,0.3,0.001,7.0,2.0
2020-07-14,천호대로,0.018,0.016,0.4,0.002,9.0,4.0
2020-07-14,청계천로,0.016,0.017,0.5,0.003,11.0,8.0
2020-07-14,한강대로,0.017,0.017,0.4,0.003,10.0,4.0
2020-07-14,행주,0.019,0.021,0.4,0.003,7.0,3.0
2020-07-14,홍릉로,0.021,0.016,0.3,0.002,8.0,3.0
2020-07-14,화랑로,0.02,0.022,0.3,0.003,9.0,4.0
2020-07-15,강남구,0.018,0.019,0.3,0.002,10.0,6.0
2020-07-15,강남대로,0.026,0.012,0.5,0.003,15.0,3.0
2020-07-15,강동구,0.012,0.018,0.3,0.003,12.0,4.0
2020-07-15,강변북로,0.022,0.016,0.5,0.003,10.0,5.0
2020-07-15,강북구,0.006,0.013,0.3,0.002,13.0,3.0
2020-07-15,강서구,0.015,0.022,0.3,0.004,12.0,6.0
2020-07-15,공항대로,0.023,0.015,0.4,0.004,20.0,8.0
2020-07-15,관악구,0.02,0.019,0.3,0.002,13.0,5.0
2020-07-15,관악산,0.006,0.008,0.4,0.006,5.0,1.0
2020-07-15,광진구,0.013,0.025,0.4,0.002,9.0,3.0
2020-07-15,구로구,0.014,0.022,0.3,0.003,11.0,3.0
2020-07-15,궁동,0.017,0.003,0.3,0.002,16.0,4.0
2020-07-15,금천구,0.015,0.02,0.3,0.002,12.0,6.0
2020-07-15,남산,0.025,0.02,0.2,0.002,9.0,3.0
2020-07-15,노원구,0.009,0.02,0.2,0.002,8.0,4.0
2020-07-15,도봉구,0.008,0.022,0.2,0.002,14.0,4.0
2020-07-15,도산대로,0.02,0.014,0.4,0.002,12.0,6.0
2020-07-15,동대문구,0.015,0.021,0.3,0.002,11.0,3.0
2020-07-15,동작구,0.016,0.018,0.3,0.002,14.0,5.0
2020-07-15,동작대로,0.024,0.016,0.3,0.003,15.0,4.0
2020-07-15,마포구,0.014,0.013,0.3,0.002,12.0,3.0
2020-07-15,마포아트센터,0.014,0.027,0.2,0.002,12.0,3.0
2020-07-15,북한산,0.006,0.022,0.4,0.001,13.0,1.0
2020-07-15,서대문구,0.011,0.022,0.3,0.002,7.0,3.0
2020-07-15,서울숲,0.018,0.014,0.3,0.003,11.0,2.0
2020-07-15,서초구,0.019,0.023,0.1,0.002,10.0,4.0
2020-07-15,성동구,0.014,0.019,0.3,0.003,11.0,6.0
2020-07-15,성북구,0.019,0.017,0.3,0.002,14.0,3.0
2020-07-15,세곡,0.032,0.014,0.4,0.002,14.0,4.0
2020-07-15,송파구,0.01,0.022,0.3,0.002,8.0,2.0
2020-07-15,시흥대로,0.041,0.01,0.6,0.003,18.0,8.0
2020-07-15,신촌로,0.023,0.016,0.4,0.003,14.0,7.0
2020-07-15,양천구,0.017,0.019,0.3,0.003,13.0,7.0
2020-07-15,영등포구,0.019,0.017,0.4,0.002,14.0,6.0
2020-07-15,영등포로,0.03,0.014,0.5,0.003,15.0,7.0
2020-07-15,올림픽공원,0.011,0.019,0.1,0.004,10.0,5.0
2020-07-15,용산구,0.012,0.017,0.2,0.003,11.0,5.0
2020-07-15,은평구,0.008,0.014,0.1,0.003,9.0,3.0
2020-07-15,자연사박물관,0.013,0.025,0.2,0.006,10.0,5.0
2020-07-15,정릉로,0.013,0.017,0.2,0.003,13.0,6.0
2020-07-15,종로,0.018,0.017,0.4,0.002,17.0,8.0
2020-07-15,종로구,0.015,0.022,0.3,0.003,14.0,6.0
2020-07-15,중구,0.015,0.023,0.3,0.002,11.0,6.0
2020-07-15,중랑구,0.013,0.016,0.3,0.001,12.0,5.0
2020-07-15,천호대로,0.025,0.015,0.4,0.003,14.0,5.0
2020-07-15,청계천로,0.018,0.016,0.5,0.004,17.0,11.0
2020-07-15,한강대로,0.02,0.015,0.4,0.003,23.0,8.0
2020-07-15,행주,0.026,0.015,0.4,0.003,15.0,5.0
2020-07-15,홍릉로,0.023,0.017,0.3,0.002,13.0,5.0
2020-07-15,화랑로,0.022,0.019,0.3,0.003,14.0,6.0
2020-07-16,강남구,0.028,0.032,0.4,0.003,27.0,19.0
2020-07-16,강남대로,0.038,0.019,0.7,0.003,29.0,11.0
2020-07-16,강동구,0.026,0.027,0.4,0.003,30.0,19.0
2020-07-16,강변북로,0.045,0.015,0.8,0.003,30.0,17.0
2020-07-16,강북구,0.014,0.027,0.4,0.002,31.0,18.0
2020-07-16,강서구,0.019,0.035,0.3,0.004,25.0,15.0
2020-07-16,공항대로,0.027,0.026,0.4,0.005,28.0,16.0
2020-07-16,관악구,0.03,0.028,0.4,0.003,30.0,15.0
2020-07-16,관악산,0.005,0.049,0.4,0.006,18.0,9.0
2020-07-16,광진구,0.024,0.037,0.5,0.003,29.0,18.0
2020-07-16,구로구,0.019,0.034,0.3,0.003,27.0,13.0
2020-07-16,궁동,0.023,0.025,0.3,0.002,30.0,16.0
2020-07-16,금천구,0.027,0.023,0.4,0.003,27.0,16.0
2020-07-16,남산,0.028,0.033,0.4,0.002,25.0,13.0
2020-07-16,노원구,0.02,0.032,0.4,0.002,25.0,16.0
2020-07-16,도봉구,0.012,0.033,0.3,0.003,29.0,16.0
2020-07-16,도산대로,0.033,0.023,0.6,0.003,29.0,16.0
2020-07-16,동대문구,0.025,0.032,0.4,0.003,27.0,15.0
2020-07-16,동작구,0.023,0.025,0.3,0.003,30.0,17.0
2020-07-16,동작대로,0.037,0.024,0.4,0.004,31.0,10.0
2020-07-16,마포구,0.024,0.028,0.4,0.003,25.0,16.0
2020-07-16,마포아트센터,0.02,0.04,0.2,0.003,27.0,14.0
2020-07-16,북한산,0.009,0.033,0.5,0.002,27.0,5.0
2020-07-16,서대문구,0.017,0.031,0.4,0.003,21.0,10.0
