측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-11-19,금천구,0.0237,0.0245,0.55,0.0028,40.0,24.0
2023-11-19,노원구,0.0213,0.0221,0.51,0.0029,42.0,25.0
2023-11-19,도봉구,0.0192,0.0263,0.67,0.0026,38.0,24.0
2023-11-19,동대문구,0.026,0.0194,0.56,0.0029,44.0,26.0
2023-11-19,동작구,0.0245,0.0249,0.46,0.0027,40.0,24.0
2023-11-19,마포구,0.0268,0.0208,0.55,0.0029,39.0,25.0
2023-11-19,서대문구,0.0241,0.0231,0.64,0.0034,39.0,25.0
2023-11-19,서초구,0.0198,0.0203,0.42,0.0027,46.0,28.0
2023-11-19,성동구,0.0172,0.0191,0.4,0.0022,39.0,21.0
2023-11-19,성북구,0.0238,0.0192,0.54,0.0025,42.0,25.0
2023-11-19,송파구,0.0227,0.0256,0.5,0.0027,39.0,22.0
2023-11-19,양천구,0.0287,0.0216,0.57,0.003,41.0,22.0
2023-11-19,영등포구,0.024,0.0226,0.54,0.0027,36.0,24.0
2023-11-19,용산구,0.0259,0.02,0.57,0.0031,41.0,23.0
2023-11-19,은평구,0.018,0.0222,0.46,0.0034,42.0,22.0
2023-11-19,종로구,0.0252,0.0215,0.6,0.0035,40.0,25.0
2023-11-19,중구,0.0252,0.0209,0.53,0.0031,35.0,25.0
2023-11-19,중랑구,0.0249,0.019,0.52,0.0026,36.0,25.0
2023-11-19,강남대로,0.0284,0.0154,0.75,0.0036,48.0,25.0
2023-11-19,강변북로,0.0255,0.0189,0.85,0.0032,45.0,27.0
2023-11-19,공항대로,0.0271,0.027,0.52,0.0029,37.0,19.0
2023-11-19,도산대로,0.0218,0.0182,0.53,0.0034,47.0,27.0
2023-11-19,동작대로,0.0327,0.0214,0.6,0.0029,43.0,22.0
2023-11-19,시흥대로,0.0314,0.0167,0.58,0.0031,44.0,22.0
2023-11-19,신촌로,0.029,0.0136,0.66,0.003,45.0,26.0
2023-11-19,영등포로,0.03,0.017,0.59,0.0027,41.0,24.0
2023-11-19,정릉로,0.0328,0.0151,0.61,0.0027,43.0,26.0
2023-11-19,종로,0.0239,0.0196,0.63,0.0031,39.0,21.0
2023-11-19,천호대로,0.0288,0.0179,0.56,0.0028,42.0,22.0
2023-11-19,청계천로,0.0244,0.0197,0.39,0.0032,44.0,25.0
2023-11-19,한강대로,0.029,0.0162,0.64,0.0031,44.0,27.0
2023-11-19,홍릉로,0.0295,0.016,0.6,0.003,40.0,23.0
2023-11-19,화랑로,0.0262,0.0148,0.54,0.0028,41.0,24.0
2023-11-19,관악산,0.0081,0.0414,,0.003,41.0,22.0
2023-11-19,남산,0.0184,0.0253,0.53,0.0031,36.0,21.0
2023-11-19,북한산,0.0121,0.0289,0.46,0.003,38.0,24.0
2023-11-19,세곡,0.0196,0.02,0.74,0.0032,45.0,23.0
2023-11-19,항동,0.0191,0.022,0.48,0.0019,35.0,22.0
2023-11-19,행주,0.0229,0.0223,0.62,0.0031,37.0,18.0
2023-11-19,마포아트센터,0.0237,0.0237,0.66,0.0032,41.0,23.0
2023-11-19,서울숲,0.0187,0.0193,0.59,0.0032,42.0,26.0
2023-11-19,올림픽공원,0.019,0.0226,0.66,0.0025,41.0,24.0
2023-11-19,자연사박물관,0.023,0.0232,0.52,0.0029,38.0,22.0
2023-11-20,강남구,0.0324,0.0139,0.52,0.0035,30.0,18.0
2023-11-20,강동구,0.0384,0.0102,0.97,0.0035,33.0,16.0
2023-11-20,강북구,0.0211,0.0167,0.55,0.0026,27.0,17.0
2023-11-20,강서구,0.0339,0.0113,0.58,0.0036,33.0,15.0
2023-11-20,관악구,0.0354,0.0126,0.61,0.0032,36.0,19.0
2023-11-20,광진구,0.0393,0.0117,0.84,0.0023,29.0,16.0
2023-11-20,구로구,0.0236,0.011,0.44,0.0033,33.0,17.0
2023-11-20,금천구,0.0373,0.0101,0.61,0.003,30.0,18.0
2023-11-20,노원구,0.0326,0.0113,0.63,0.0033,32.0,20.0
2023-11-20,도봉구,0.0256,0.0189,0.59,0.003,27.0,17.0
2023-11-20,동대문구,0.0327,0.0137,0.62,0.0033,32.0,19.0
2023-11-20,동작구,0.0349,0.0122,0.5,0.0028,29.0,18.0
2023-11-20,마포구,0.0344,0.0111,0.57,0.0028,30.0,18.0
2023-11-20,서대문구,0.0271,0.0147,0.85,0.005,28.0,19.0
2023-11-20,서초구,0.029,0.0093,0.48,0.0029,40.0,22.0
2023-11-20,성동구,0.0251,0.0113,0.47,0.0033,29.0,15.0
2023-11-20,성북구,0.0327,0.0109,0.63,0.0027,31.0,17.0
2023-11-20,송파구,0.0359,0.0109,0.6,0.003,34.0,19.0
2023-11-20,양천구,0.0389,0.0116,0.66,0.0035,31.0,17.0
2023-11-20,영등포구,0.0337,0.0111,0.59,0.003,28.0,18.0
2023-11-20,용산구,0.0305,0.0138,0.6,0.0031,31.0,17.0
2023-11-20,은평구,0.0261,0.012,0.52,0.0032,27.0,14.0
2023-11-20,종로구,0.0285,0.016,0.63,0.0035,30.0,19.0
2023-11-20,중구,0.0298,0.0131,0.55,0.0031,26.0,18.0
2023-11-20,중랑구,0.0304,0.0127,0.53,0.0027,26.0,18.0
2023-11-20,강남대로,0.0379,0.0071,0.85,0.0038,42.0,20.0
2023-11-20,강변북로,0.0354,0.0099,0.91,0.0035,34.0,20.0
2023-11-20,공항대로,0.04,0.0049,0.63,0.0032,48.0,19.0
2023-11-20,도산대로,0.0292,0.0105,0.59,0.0033,35.0,20.0
2023-11-20,동작대로,0.0441,0.0094,0.73,0.0032,36.0,19.0
2023-11-20,시흥대로,0.0414,0.0075,0.65,0.0037,38.0,19.0
2023-11-20,신촌로,0.0363,0.0068,0.77,0.0032,38.0,20.0
2023-11-20,영등포로,0.0385,0.0082,0.66,0.003,33.0,19.0
2023-11-20,정릉로,0.0431,0.0076,0.74,0.0031,32.0,19.0
2023-11-20,종로,0.0261,0.014,0.62,0.0032,29.0,14.0
2023-11-20,천호대로,0.0414,0.0076,0.74,0.0032,37.0,18.0
2023-11-20,청계천로,0.0304,0.0118,0.5,0.0035,35.0,19.0
2023-11-20,한강대로,0.0324,0.0105,0.67,0.0034,34.0,18.0
2023-11-20,홍릉로,0.0412,0.0077,0.81,0.0034,34.0,18.0
2023-11-20,화랑로,0.0389,0.0061,0.64,0.0032,33.0,19.0
2023-11-20,관악산,0.0123,0.0291,,0.0028,25.0,14.0
2023-11-20,남산,0.021,0.0194,0.59,0.003,25.0,14.0
2023-11-20,북한산,0.0094,0.0248,0.42,0.0028,20.0,15.0
2023-11-20,세곡,0.0335,0.008,0.98,0.0033,44.0,18.0
2023-11-20,항동,0.0293,0.011,0.5,0.0018,27.0,14.0
2023-11-20,행주,0.025,0.0167,0.56,0.0029,29.0,14.0
2023-11-20,마포아트센터,0.0283,0.0165,0.66,0.0031,28.0,16.0
2023-11-20,서울숲,0.0276,0.0113,0.64,0.0032,31.0,17.0
2023-11-20,올림픽공원,0.0281,0.0115,0.77,0.0025,30.0,17.0
2023-11-20,자연사박물관,0.0253,0.0171,0.53,0.0028,27.0,15.0
2023-11-21,강남구,0.0479,0.006,0.66,0.0043,37.0,22.0
2023-11-21,강동구,0.0484,0.0062,1.07,0.004,40.0,22.0
2023-11-21,강북구,0.0349,0.0098,0.61,0.0028,30.0,21.0
2023-11-21,강서구,0.0524,0.0082,0.9,0.004,39.0,21.0
2023-11-21,관악구,0.051,0.0069,0.82,0.0038,41.0,23.0
2023-11-21,광진구,0.0503,0.0069,0.88,0.0024,32.0,19.0
2023-11-21,구로구,0.0342,0.0082,0.59,0.0038,42.0,25.0
2023-11-21,금천구,0.0475,0.0087,0.62,0.0036,31.0,20.0
2023-11-21,노원구,0.0462,0.0061,0.75,0.0037,38.0,24.0
2023-11-21,도봉구,0.0442,0.009,0.74,0.0035,34.0,22.0
2023-11-21,동대문구,0.0494,0.0078,0.74,0.0039,38.0,22.0
2023-11-21,동작구,0.0507,0.0099,0.67,0.0036,36.0,23.0
2023-11-21,마포구,0.0519,0.0062,0.78,0.0034,33.0,23.0
2023-11-21,서대문구,0.0423,0.0097,0.89,0.0047,32.0,23.0
2023-11-21,서초구,0.0455,0.0044,0.7,0.0032,55.0,32.0
2023-11-21,성동구,0.0381,0.0056,0.59,0.0042,36.0,19.0
2023-11-21,성북구,0.0452,0.0069,0.74,0.0029,35.0,22.0
2023-11-21,송파구,0.0483,0.0064,0.71,0.0038,36.0,21.0
2023-11-21,양천구,0.0553,0.0082,0.88,0.004,40.0,22.0
2023-11-21,영등포구,0.048,0.009,0.84,0.0038,36.0,24.0
2023-11-21,용산구,0.0497,0.0069,0.79,0.004,35.0,21.0
2023-11-21,은평구,0.0393,0.0084,0.57,0.0034,30.0,17.0
2023-11-21,종로구,0.0459,0.0076,0.85,0.0045,33.0,22.0
2023-11-21,중구,0.0461,0.0066,0.68,0.0037,28.0,21.0
2023-11-21,중랑구,0.0424,0.007,0.59,0.0031,31.0,22.0
2023-11-21,강남대로,0.0481,0.0054,0.85,0.0046,44.0,23.0
2023-11-21,강변북로,0.0474,0.0043,0.97,0.0031,41.0,24.0
2023-11-21,공항대로,0.0504,0.0047,0.78,0.0038,51.0,21.0
2023-11-21,도산대로,0.0451,0.0054,0.8,0.0041,50.0,26.0
2023-11-21,동작대로,0.0559,0.0067,0.87,0.0039,43.0,23.0
2023-11-21,시흥대로,0.0561,0.0058,0.81,0.0047,43.0,22.0
2023-11-21,신촌로,0.048,0.0041,0.89,0.0039,40.0,26.0
2023-11-21,영등포로,0.0522,0.0058,0.89,0.0038,41.0,24.0
2023-11-21,정릉로,0.0518,0.0046,0.82,0.0034,36.0,22.0
2023-11-21,종로,0.0411,0.007,0.84,0.0039,31.0,18.0
2023-11-21,천호대로,0.0501,0.0046,0.84,0.0039,43.0,22.0
2023-11-21,청계천로,0.0447,0.0056,0.73,0.0041,40.0,23.0
2023-11-21,한강대로,0.0494,0.005,0.83,0.0038,39.0,24.0
2023-11-21,홍릉로,0.0494,0.0043,0.82,0.004,41.0,22.0
2023-11-21,화랑로,0.0444,0.0039,0.69,0.0036,37.0,22.0
2023-11-21,관악산,0.011,0.033,,0.003,21.0,13.0
2023-11-21,남산,0.0392,0.012,0.74,0.0035,32.0,20.0
2023-11-21,북한산,0.0223,0.0186,0.48,0.0029,28.0,21.0
2023-11-21,세곡,0.043,0.0064,1.12,0.004,48.0,23.0
2023-11-21,항동,0.0416,0.0088,0.71,0.0025,30.0,19.0
2023-11-21,행주,0.0435,0.0106,0.78,0.0033,38.0,18.0
2023-11-21,마포아트센터,0.0446,0.0107,0.89,0.0034,34.0,22.0
2023-11-21,서울숲,0.0433,0.0063,0.72,0.0028,36.0,23.0
2023-11-21,올림픽공원,0.0388,0.0073,0.91,0.0029,38.0,24.0
2023-11-21,자연사박물관,0.0424,0.0115,0.66,0.003,30.0,19.0
2023-11-22,강남구,0.046,0.012,0.6,0.0043,42.0,27.0
2023-11-22,강동구,0.0522,0.009,1.11,0.0041,54.0,36.0
2023-11-22,강북구,0.0392,0.0096,0.66,0.0032,36.0,25.0
2023-11-22,강서구,0.0445,0.0158,0.79,0.0039,40.0,23.0
2023-11-22,관악구,0.041,0.0198,0.72,0.0037,43.0,25.0
2023-11-22,광진구,0.0558,0.01,0.93,0.0026,41.0,28.0
2023-11-22,구로구,0.0286,0.0185,0.56,0.003,40.0,26.0
2023-11-22,금천구,0.0325,0.021,0.65,0.0033,34.0,22.0
2023-11-22,노원구,0.0484,0.0094,0.72,0.0039,47.0,31.0
2023-11-22,도봉구,0.0488,0.0107,0.84,0.0034,45.0,32.0
2023-11-22,동대문구,0.0498,0.0113,0.71,0.0043,46.0,30.0
2023-11-22,동작구,0.0457,0.017,0.63,0.0034,39.0,26.0
2023-11-22,마포구,0.0429,0.0165,0.69,0.0037,35.0,26.0
2023-11-22,서대문구,0.0382,0.0186,0.83,0.0037,36.0,27.0
2023-11-22,서초구,0.0401,0.0122,0.62,0.0031,54.0,34.0
2023-11-22,성동구,0.0333,0.0122,0.53,0.0041,43.0,25.0
2023-11-22,성북구,0.0491,0.0088,0.73,0.0031,47.0,29.0
2023-11-22,송파구,0.0451,0.0143,0.69,0.0037,42.0,26.0
2023-11-22,양천구,0.0476,0.0161,0.7,0.0039,41.0,24.0
2023-11-22,영등포구,0.0434,0.0143,0.73,0.0037,39.0,29.0
2023-11-22,용산구,0.0474,0.0123,0.7,0.0041,38.0,24.0
2023-11-22,은평구,0.0301,0.0164,0.59,0.0034,36.0,22.0
2023-11-22,종로구,0.0437,0.0136,0.78,0.0049,41.0,27.0
2023-11-22,중구,0.0436,0.013,0.67,0.0039,34.0,27.0
2023-11-22,중랑구,0.042,0.0133,0.57,0.0034,40.0,30.0
2023-11-22,강남대로,0.0476,0.0096,0.84,0.0042,50.0,30.0
2023-11-22,강변북로,0.0473,0.008,0.74,0.0029,50.0,34.0
2023-11-22,공항대로,0.0436,0.0124,0.65,0.0036,39.0,21.0
2023-11-22,도산대로,0.0384,0.012,0.74,0.0034,52.0,32.0
2023-11-22,동작대로,0.0515,0.0135,0.78,0.0039,45.0,24.0
2023-11-22,시흥대로,0.0518,0.0111,0.73,0.0041,46.0,23.0
2023-11-22,신촌로,0.0417,0.011,0.73,0.004,39.0,26.0
2023-11-22,영등포로,0.0494,0.0102,0.77,0.0037,43.0,26.0
2023-11-22,정릉로,0.0551,0.0047,0.8,0.0038,46.0,30.0
2023-11-22,종로,0.0438,0.0093,0.88,0.0045,39.0,24.0
2023-11-22,천호대로,0.0529,0.0059,0.79,0.004,54.0,31.0
2023-11-22,청계천로,0.0456,0.0089,0.77,0.0048,48.0,30.0
2023-11-22,한강대로,0.0465,0.0101,0.74,0.0038,46.0,30.0
2023-11-22,홍릉로,0.0503,0.0087,0.73,0.0042,48.0,28.0
2023-11-22,화랑로,0.0494,0.0059,0.74,0.004,45.0,29.0
2023-11-22,관악산,0.0153,0.0439,,0.0046,36.0,25.0
2023-11-22,남산,0.0272,0.0238,0.63,0.0036,35.0,24.0
2023-11-22,북한산,0.0242,0.0216,0.5,0.0032,34.0,26.0
2023-11-22,세곡,0.0398,0.0135,1.04,0.0038,52.0,31.0
2023-11-22,항동,0.0376,0.0172,0.73,0.0022,35.0,25.0
2023-11-22,행주,0.0414,0.0145,0.77,0.0032,36.0,19.0
2023-11-22,마포아트센터,0.039,0.019,0.85,0.0035,39.0,25.0
2023-11-22,서울숲,0.042,0.0108,0.64,0.0026,45.0,31.0
2023-11-22,올림픽공원,0.0404,0.011,0.92,0.003,48.0,33.0
2023-11-22,자연사박물관,0.0377,0.0195,0.65,0.003,34.0,22.0
2023-11-23,강남구,0.0224,0.0316,0.57,0.0035,88.0,47.0
2023-11-23,강동구,0.0262,0.0285,0.8,0.0033,98.0,52.0
2023-11-23,강북구,0.0145,0.0348,0.62,0.0026,84.0,42.0
2023-11-23,강서구,0.021,0.0313,0.66,0.0031,100.0,50.0
2023-11-23,관악구,0.0203,0.0334,0.67,0.0032,97.0,49.0
2023-11-23,광진구,0.0258,0.0307,0.75,0.0022,82.0,41.0
2023-11-23,구로구,0.0151,0.031,0.59,0.0024,99.0,53.0
2023-11-23,금천구,0.0214,0.032,0.69,0.0029,94.0,52.0
2023-11-23,노원구,0.0232,0.0278,0.6,0.0029,84.0,43.0
2023-11-23,도봉구,0.0205,0.0333,0.73,0.0029,88.0,47.0
2023-11-23,동대문구,0.024,0.0289,0.67,0.0036,95.0,50.0
2023-11-23,동작구,0.0171,0.0387,0.58,0.0027,91.0,48.0
2023-11-23,마포구,0.0229,0.0306,0.65,0.003,87.0,54.0
2023-11-23,서대문구,0.0226,0.0324,0.87,0.0029,87.0,52.0
2023-11-23,서초구,0.0166,0.0289,0.53,0.0028,107.0,60.0
2023-11-23,성동구,0.0177,0.0262,0.53,0.0028,87.0,42.0
2023-11-23,성북구,0.023,0.0283,0.65,0.0024,96.0,47.0
2023-11-23,송파구,0.0205,0.0344,0.62,0.0029,83.0,42.0
2023-11-23,양천구,0.023,0.0309,0.69,0.003,96.0,50.0
2023-11-23,영등포구,0.0193,0.0323,0.66,0.0028,85.0,51.0
2023-11-23,용산구,0.0218,0.0281,0.63,0.003,86.0,41.0
2023-11-23,은평구,0.0187,0.0262,0.72,0.003,91.0,51.0
2023-11-23,종로구,0.0219,0.0309,0.7,0.0038,93.0,47.0
2023-11-23,중구,0.0228,0.0293,0.64,0.0032,81.0,50.0
2023-11-23,중랑구,0.0232,0.028,0.61,0.0026,78.0,48.0
2023-11-23,강남대로,0.028,0.0222,0.76,0.0028,100.0,53.0
2023-11-23,강변북로,0.0328,0.0203,0.71,0.0031,104.0,55.0
2023-11-23,공항대로,0.0273,0.0232,0.67,0.0034,92.0,41.0
2023-11-23,도산대로,0.0192,0.0261,0.74,0.0029,103.0,55.0
2023-11-23,동작대로,0.0284,0.0332,0.69,0.0031,91.0,39.0
2023-11-23,시흥대로,0.023,0.0278,0.62,0.0032,97.0,46.0
2023-11-23,신촌로,0.0288,0.0194,0.79,0.0033,98.0,50.0
2023-11-23,영등포로,0.0314,0.022,0.74,0.0029,92.0,51.0
2023-11-23,정릉로,0.033,0.0225,0.7,0.003,93.0,46.0
2023-11-23,종로,0.0224,0.0283,0.74,0.0036,86.0,42.0
2023-11-23,천호대로,0.0277,0.0246,0.63,0.0029,85.0,41.0
2023-11-23,청계천로,0.0254,0.0258,0.51,0.0035,99.0,51.0
2023-11-23,한강대로,0.026,0.0273,0.76,0.003,100.0,55.0
2023-11-23,홍릉로,0.03,0.0217,0.75,0.0033,88.0,46.0
2023-11-23,화랑로,0.0305,0.0208,0.64,0.0032,85.0,43.0
2023-11-23,관악산,0.0096,0.0445,0.45,0.0026,88.0,46.0
2023-11-23,남산,0.0155,0.0328,0.7,0.0028,92.0,48.0
2023-11-23,북한산,0.0105,0.0416,0.56,0.0028,82.0,47.0
2023-11-23,세곡,0.023,0.0245,0.85,0.0029,89.0,45.0
2023-11-23,항동,0.019,0.0285,0.67,0.0022,87.0,52.0
2023-11-23,행주,0.0184,0.0308,0.86,0.0029,87.0,43.0
2023-11-23,마포아트센터,0.0189,0.0348,0.79,0.003,95.0,52.0
2023-11-23,서울숲,0.0215,0.0253,0.67,0.0028,91.0,52.0
2023-11-23,올림픽공원,0.0199,0.0307,0.77,0.0024,88.0,50.0
2023-11-23,자연사박물관,0.0223,0.0315,0.7,0.0026,89.0,49.0
2023-11-24,강남구,0.0103,,0.29,0.0028,15.0,8.0
2023-11-24,강동구,0.0103,0.0265,0.25,0.003,14.0,4.0
2023-11-24,강북구,0.0054,0.0308,0.31,0.0018,14.0,8.0
2023-11-24,강서구,0.0115,0.0282,0.32,0.0023,17.0,7.0
2023-11-24,관악구,0.0104,0.0279,0.32,0.0018,17.0,7.0
2023-11-24,광진구,0.0115,0.0283,0.23,0.0015,16.0,7.0
2023-11-24,구로구,0.0085,0.0275,0.33,0.0019,15.0,6.0
2023-11-24,금천구,0.0134,0.0261,0.35,0.0019,15.0,7.0
2023-11-24,노원구,0.009,0.0273,0.31,0.0022,18.0,9.0
2023-11-24,도봉구,0.0052,0.0326,0.17,0.002,17.0,9.0
2023-11-24,동대문구,0.0089,0.0272,0.33,0.0023,16.0,8.0
2023-11-24,동작구,0.0109,0.0293,0.27,0.0019,17.0,8.0
2023-11-24,마포구,0.0118,0.0259,0.32,0.0019,14.0,7.0
2023-11-24,서대문구,0.01,0.0285,0.32,0.0018,15.0,9.0
2023-11-24,서초구,0.0074,0.025,0.25,0.0024,21.0,11.0
2023-11-24,성동구,0.0089,0.0237,0.24,0.0019,15.0,8.0
2023-11-24,성북구,0.0061,0.0278,0.33,0.0021,15.0,7.0
2023-11-24,송파구,0.0128,0.0283,0.33,0.0019,18.0,8.0
2023-11-24,양천구,0.0139,0.0271,0.34,0.0022,17.0,8.0
2023-11-24,영등포구,0.011,0.0289,0.32,0.0022,15.0,7.0
2023-11-24,용산구,0.0091,0.0264,0.35,0.0018,16.0,9.0
2023-11-24,은평구,0.0108,0.023,0.17,0.0023,16.0,8.0
2023-11-24,종로구,0.0098,0.0282,0.35,0.0024,16.0,10.0
2023-11-24,중구,0.01,0.0261,0.31,0.0026,13.0,9.0
2023-11-24,중랑구,0.0108,0.0265,0.28,0.002,14.0,8.0
2023-11-24,강남대로,0.0207,0.0188,0.44,0.0025,25.0,8.0
2023-11-24,강변북로,0.0169,0.0221,,0.003,18.0,10.0
2023-11-24,공항대로,0.0162,0.021,0.31,0.0018,23.0,7.0
2023-11-24,도산대로,0.0132,0.0208,0.36,0.0027,19.0,8.0
2023-11-24,동작대로,0.021,0.0278,0.37,0.0021,18.0,4.0
2023-11-24,시흥대로,0.0155,0.0238,0.29,0.0026,18.0,8.0
2023-11-24,신촌로,0.0198,0.0184,0.43,0.0026,19.0,9.0
2023-11-24,영등포로,0.0173,0.0238,0.37,0.0024,17.0,9.0
2023-11-24,정릉로,0.0196,0.0215,0.38,0.002,17.0,8.0
2023-11-24,종로,0.0085,0.029,0.34,0.0028,17.0,7.0
2023-11-24,천호대로,0.0165,0.0238,0.33,0.0024,19.0,8.0
2023-11-24,청계천로,0.0126,0.0262,0.21,0.0024,18.0,8.0
2023-11-24,한강대로,0.0154,0.0241,0.41,0.0027,16.0,8.0
2023-11-24,홍릉로,0.0163,0.023,0.37,0.003,18.0,8.0
2023-11-24,화랑로,0.0185,0.0209,0.33,0.0021,16.0,8.0
2023-11-24,관악산,0.0053,0.0319,0.1,0.0022,14.0,6.0
2023-11-24,남산,0.0084,0.0271,0.39,0.0023,11.0,6.0
2023-11-24,북한산,0.0041,0.0324,0.28,0.0027,12.0,8.0
2023-11-24,세곡,0.0107,0.0235,0.43,0.0026,20.0,7.0
2023-11-24,항동,0.0064,0.032,0.24,0.0021,11.0,3.0
2023-11-24,행주,0.0031,0.0311,0.47,0.0026,13.0,5.0
2023-11-24,마포아트센터,0.0101,0.0294,0.48,0.0025,14.0,6.0
2023-11-24,서울숲,0.0079,0.0249,0.17,0.0026,15.0,5.0
2023-11-24,올림픽공원,0.0096,0.0281,0.11,0.0021,13.0,7.0
2023-11-24,자연사박물관,0.0089,0.0273,0.36,0.0022,13.0,5.0
2023-11-25,강남구,0.0199,0.0219,0.36,0.0029,17.0,9.0
2023-11-25,강동구,0.0225,0.0178,0.36,0.0035,17.0,5.0
2023-11-25,강북구,0.0147,0.0214,0.41,0.0021,17.0,10.0
2023-11-25,강서구,0.0193,0.0221,0.4,0.0026,20.0,8.0
2023-11-25,관악구,0.0222,0.0192,0.41,0.0021,19.0,9.0
2023-11-25,광진구,0.0232,0.0206,0.38,0.0013,16.0,8.0
2023-11-25,구로구,0.0159,0.022,0.39,0.0023,18.0,7.0
2023-11-25,금천구,0.0264,0.0168,0.46,0.0023,19.0,10.0
2023-11-25,노원구,0.0185,0.0204,0.4,0.0027,20.0,11.0
2023-11-25,도봉구,0.0159,0.024,0.25,0.002,18.0,10.0
2023-11-25,동대문구,0.0194,0.0211,0.4,0.0027,19.0,8.0
2023-11-25,동작구,0.0257,0.0178,0.38,0.0021,19.0,11.0
2023-11-25,마포구,0.0194,0.0206,0.4,0.0021,18.0,10.0
2023-11-25,서대문구,0.016,0.0245,0.41,0.0028,15.0,10.0
2023-11-25,서초구,0.0201,0.0166,0.32,0.0027,27.0,12.0
2023-11-25,성동구,0.018,0.0169,0.32,0.002,18.0,8.0
2023-11-25,성북구,0.0189,0.0187,0.45,0.0025,17.0,8.0
2023-11-25,송파구,0.0234,0.0202,0.42,0.0022,19.0,10.0
2023-11-25,양천구,0.0216,0.0215,0.43,0.0025,19.0,9.0
2023-11-25,영등포구,0.0189,0.0227,0.37,0.0025,17.0,9.0
2023-11-25,용산구,0.0191,0.0211,0.44,0.0022,19.0,12.0
2023-11-25,은평구,0.0153,0.02,0.15,0.0027,15.0,8.0
2023-11-25,종로구,0.016,0.0237,0.42,0.0025,18.0,10.0
2023-11-25,중구,0.0182,0.019,0.38,0.0028,14.0,9.0
2023-11-25,중랑구,0.0202,0.0189,0.37,0.0023,18.0,10.0
2023-11-25,강남대로,0.0288,0.0134,0.58,0.0032,27.0,10.0
2023-11-25,강변북로,0.0252,0.0169,,0.0035,19.0,11.0
2023-11-25,공항대로,0.0215,0.0174,0.39,0.0019,21.0,9.0
2023-11-25,도산대로,0.0224,0.0152,0.46,0.0032,21.0,10.0
2023-11-25,동작대로,0.0311,0.0171,0.48,0.0023,22.0,7.0
2023-11-25,시흥대로,0.0287,0.0155,0.41,0.003,21.0,9.0
2023-11-25,신촌로,0.0251,0.0158,0.51,0.0028,21.0,10.0
2023-11-25,영등포로,0.026,0.0178,0.44,0.0025,19.0,10.0
2023-11-25,정릉로,0.0286,0.0147,0.51,0.0022,20.0,10.0
2023-11-25,종로,0.016,0.0235,0.43,0.0029,17.0,7.0
2023-11-25,천호대로,0.0286,0.015,0.46,0.0026,22.0,9.0
2023-11-25,청계천로,0.0202,0.0212,0.34,0.0026,21.0,10.0
2023-11-25,한강대로,0.0237,0.0201,0.49,0.003,19.0,8.0
2023-11-25,홍릉로,0.0264,0.0161,0.46,0.0031,20.0,9.0
2023-11-25,화랑로,0.026,0.0141,0.44,0.0023,21.0,10.0
2023-11-25,관악산,0.0121,0.0282,0.19,0.0025,16.0,7.0
2023-11-25,남산,0.0143,0.0237,0.61,0.0028,13.0,6.0
2023-11-25,북한산,0.0059,0.0295,0.34,0.0029,11.0,7.0
2023-11-25,세곡,0.0247,0.0129,0.5,0.0035,24.0,10.0
2023-11-25,항동,0.0166,0.0247,0.33,0.0023,15.0,5.0
2023-11-25,행주,0.0105,0.0267,0.38,0.0033,19.0,8.0
2023-11-25,마포아트센터,0.0149,0.0263,0.55,0.0029,15.0,7.0
2023-11-25,서울숲,0.0197,0.0176,0.23,0.003,17.0,7.0
2023-11-25,올림픽공원,0.019,0.0194,0.21,0.0024,15.0,9.0
2023-11-25,자연사박물관,0.0154,0.0235,0.44,0.0027,13.0,6.0
2023-11-26,강남구,0.0323,0.0139,0.42,0.0029,24.0,15.0
2023-11-26,강동구,0.0301,0.0138,0.45,,25.0,14.0
2023-11-26,강북구,0.0294,0.0136,0.55,0.0025,24.0,16.0
2023-11-26,강서구,0.0308,0.0176,0.51,0.0027,26.0,13.0
2023-11-26,관악구,0.03,0.0171,0.49,0.0023,25.0,14.0
2023-11-26,광진구,0.0366,0.0137,0.46,,24.0,15.0
2023-11-26,구로구,0.0218,0.0201,0.44,0.0023,24.0,13.0
2023-11-26,금천구,0.0319,0.0155,0.52,0.0025,23.0,15.0
2023-11-26,노원구,0.0252,0.0181,0.45,0.0028,26.0,17.0
2023-11-26,도봉구,0.0298,0.0162,0.35,0.0021,23.0,18.0
2023-11-26,동대문구,0.0349,0.0122,0.5,0.0028,27.0,15.0
2023-11-26,동작구,0.0316,0.0169,0.42,0.0024,23.0,16.0
2023-11-26,마포구,0.0307,0.0152,0.48,0.0025,24.0,16.0
2023-11-26,서대문구,0.0315,0.0157,0.52,0.0026,25.0,17.0
2023-11-26,서초구,0.0256,0.0138,0.36,0.0027,29.0,17.0
2023-11-26,성동구,0.0245,0.0125,0.38,0.0021,24.0,14.0
2023-11-26,성북구,0.0317,0.0118,0.54,0.0026,27.0,16.0
2023-11-26,송파구,0.0321,0.0145,0.47,0.0026,26.0,17.0
2023-11-26,양천구,0.0316,0.0179,0.52,0.0028,25.0,14.0
2023-11-26,영등포구,0.0277,0.0187,0.47,0.0026,22.0,15.0
2023-11-26,용산구,0.0311,0.0152,0.48,0.0027,23.0,14.0
2023-11-26,은평구,0.0284,0.0146,0.26,0.0029,24.0,15.0
