구분,자치구명,법정동명,건물유형,2022년 1월,2022년 2월,2022년 3월,2022년 4월,2022년 5월,2022년 6월,2022년 7월,2022년 8월,2022년 9월,2022년 10월,2022년 11월,2022년 12월
가스,서대문구,봉원동, 공동주택 ,65394,46738,36883,13893,7574,8054,5375,8954,8954,17911,36964,40798
가스,서대문구,봉원동, 단독주택 ,1553634,1063849,814253,341932,187274,128056,107931,149400,149400,285998,701479,1067443
가스,서대문구,북가좌동, 공동주택 ,65140567,41494945,25275531,14241525,8919774,7912591,5960829,8725676,8725676,16640951,30354604,59757113
가스,서대문구,북가좌동, 단독주택 ,31048975,19416793,12105242,5999860,3984461,2801329,2563007,3129127,3129127,7166294,13146863,27878291
가스,서대문구,북아현동, 공동주택 ,25801843,17514007,10688704,5758955,3929360,3095913,2997741,3533571,3533571,7477370,12941258,25329372
가스,서대문구,북아현동, 단독주택 ,23224650,14143255,8773612,4225588,2554454,1842775,1740939,2244640,2244469,5805926,10319563,21242964
가스,서대문구,신촌동, 공동주택 ,524391,382755,295069,121938,68842,68904,50508,64384,64384,100727,219174,375332
가스,서대문구,신촌동, 단독주택 ,1803373,1319744,968023,380135,189551,171002,136464,172550,172550,329869,751501,1429419
가스,서대문구,연희동, 공동주택 ,58652414,39170674,23162679,11800114,7779080,5986317,5761199,7183880,7181237,17321663,29706260,58091100
가스,서대문구,연희동, 단독주택 ,49664929,33410020,20409088,9070854,5328710,3991693,3692675,4424311,4424311,10800064,21797109,44668614
가스,서대문구,영천동, 공동주택 ,7760270,6412734,4542721,2553502,1456411,824288,684025,638434,638434,921946,2185402,3517150
가스,서대문구,영천동, 단독주택 ,503870,412761,310041,148090,95391,67729,56105,61706,61706,81801,172172,278108
가스,서대문구,옥천동, 공동주택 ,520332,378986,281882,128215,73333,44258,35911,36701,36701,62617,138665,244583
가스,서대문구,옥천동, 단독주택 ,2940509,2294265,1731143,817083,490799,283110,219462,234631,234631,364280,876858,1572165
가스,서대문구,창천동, 공동주택 ,10815543,8196648,5210715,2452110,1714239,1366303,1233707,1402963,1402963,2355512,4754924,9140864
가스,서대문구,창천동, 단독주택 ,16800991,11717364,7281587,3549646,2459858,2014654,1873425,2186138,2186138,4061597,7745689,15167128
가스,서대문구,천연동, 공동주택 ,8511257,6257751,3960648,2327889,1257525,1077930,881948,952049,952049,1877300,3422711,6159435
가스,서대문구,천연동, 단독주택 ,4683031,3666941,2565228,1400596,867409,522419,357277,383534,383534,537433,1460345,2275127
가스,서대문구,충정로2가, 공동주택 ,1394995,1029378,556000,314498,162598,130414,119340,145599,145599,337732,554189,1163515
가스,서대문구,충정로2가, 단독주택 ,888879,626153,306116,175448,108435,91118,69834,93054,93054,216177,314121,716947
가스,서대문구,충정로3가, 공동주택 ,9427656,6502118,3877079,1990076,1223586,1106628,1010529,1093729,1093729,2081778,3377841,7724482
가스,서대문구,충정로3가, 단독주택 ,3747071,2648075,1515015,695464,397311,333822,300045,371144,371144,867992,1375797,3471705
가스,서대문구,합동, 공동주택 ,1500694,1637940,937007,466962,288978,206695,156747,169733,169733,216738,483762,888199
가스,서대문구,합동, 단독주택 ,303914,254477,182666,105797,88499,73168,71486,49861,49861,62641,96983,170701
가스,서대문구,현저동, 공동주택 ,14926790,13416450,8001843,4677073,2723931,1916571,1481578,2275398,2275398,3517073,6408959,10681675
가스,서대문구,홍은동, 공동주택 ,91930927,61869589,38871871,20037152,13020016,9239101,9035499,11213946,11213946,23412386,41993624,84024331
가스,서대문구,홍은동, 단독주택 ,32305617,20556884,12193216,6397811,3953547,3007314,2846380,3720514,3713570,8895340,14973991,32048520
가스,서대문구,홍제동, 공동주택 ,93105804,64272832,40676338,22017175,14000285,10339864,10285200,12120609,12120609,26543998,45666201,88469133
가스,서대문구,홍제동, 단독주택 ,28124849,18672564,11081273,5567173,3604963,2605342,2571509,3389972,3389972,8678163,14437864,29137116
가스,서초구,내곡동, 공동주택 ,12653876,9729443,6822251,3704156,2415512,1916738,1671707,1791061,1791061,2323347,4642274,7484515
가스,서초구,내곡동, 단독주택 ,4136995,3029676,2044166,1012452,520830,327874,241838,268362,268362,390895,1434688,2041111
가스,서초구,반포동, 공동주택 ,57622888,38446609,23360909,11238995,8573663,5602020,6524894,5828680,5829873,15895705,27293519,52040373
가스,서초구,반포동, 단독주택 ,23286294,17864741,11186448,5674842,3202718,2521068,2155448,2132595,2132339,3767449,8420004,13541700
가스,서초구,방배동, 공동주택 ,206072544,140070459,81522022,42947476,28598634,23290089,21913091,26043445,26040036,56576485,98770518,196970360
가스,서초구,방배동, 단독주택 ,50306768,34006163,19169237,9435226,5862524,4592867,4350478,5515660,5513998,14612364,25109508,47812711
가스,서초구,서초동, 공동주택 ,134789071,113816204,68150094,35750577,22651106,19144821,18919447,19843046,19835321,25814221,50152128,88447744
가스,서초구,서초동, 단독주택 ,26962309,21731645,14040687,7220467,3897347,2965581,2496319,2588783,2587331,4367649,10436691,17652921
가스,서초구,신원동, 공동주택 ,11761417,9207264,6674291,3455379,2453025,1821746,1607342,1658458,1658458,2152605,4312006,7188347
가스,서초구,신원동, 단독주택 ,4218600,3167092,2090400,1003242,538949,328351,281256,315502,315502,623257,1510237,2559775
가스,서초구,양재동, 공동주택 ,72954444,51695634,36362818,17142427,9563517,7415484,6196066,7486175,7486175,13320333,30985215,55856173
가스,서초구,양재동, 단독주택 ,21983067,15224924,10695167,5165343,3025905,2399085,2213481,2439898,2439898,4491684,9600748,17342816
가스,서초구,염곡동, 공동주택 ,240788,186030,114981,61762,38690,21917,18619,20160,20160,25416,70773,109830
가스,서초구,염곡동, 단독주택 ,4161518,3265707,2196883,1041188,557475,320853,251040,270711,264304,358899,1263062,2074345
가스,서초구,우면동, 공동주택 ,58939684,48683829,34760167,18705833,11673403,7687386,6634733,6260322,6260322,9687127,21197383,33951632
가스,서초구,우면동, 단독주택 ,6786131,5168860,3483981,1683963,854053,502528,464014,467214,467214,831200,2423647,3927475
가스,서초구,원지동, 공동주택 ,38193,21074,15768,8512,7030,4746,4752,4055,4055,6409,15897,21738
가스,서초구,원지동, 단독주택 ,342964,240930,154154,78740,49890,35661,29025,38163,38163,58366,135508,208875
가스,서초구,잠원동, 공동주택 ,36023471,27241836,17812105,9353968,6673805,5707322,5050392,5621461,5621461,7435079,13875316,24798421
가스,서초구,잠원동, 단독주택 ,7894309,5830964,3848412,1981612,1157016,881449,799029,796171,796171,1273321,2913881,5197708
가스,성동구,금호동1가, 공동주택 ,37342441,29649138,17800845,9859442,6037971,4208561,3771035,3802473,3802473,8086849,13398696,26866058
가스,성동구,금호동1가, 단독주택 ,966447,649725,377022,207145,111547,90470,76874,102687,102687,247358,425452,876813
가스,성동구,금호동2가, 공동주택 ,22242396,16546105,10031666,5593799,3563730,2673351,2366125,2686780,2686780,4083089,6942149,13408351
가스,성동구,금호동2가, 단독주택 ,4259151,3045794,1709478,860502,537606,480831,411599,481925,481925,1177274,1701923,3453312
가스,성동구,금호동3가, 공동주택 ,21691986,19146398,12163291,6205832,3751321,2321229,1709076,2295875,2295875,3193258,6714312,11249841
가스,성동구,금호동3가, 단독주택 ,10818950,8645178,4974904,2663311,1518749,993746,838037,1127525,1127525,1893018,3725914,6560819
가스,성동구,금호동4가, 공동주택 ,30673553,26783833,17018196,8972764,5346115,3985678,2949123,3159584,3159584,4460360,9723985,17563496
가스,성동구,금호동4가, 단독주택 ,6255147,4858795,2780344,1591585,799467,588039,488486,665794,665794,1079164,2229531,3927277
가스,성동구,도선동, 공동주택 ,5344283,4817142,3189052,2022060,1525619,1328209,1244080,1073503,1073503,1220476,1984393,3802907
가스,성동구,도선동, 단독주택 ,4672015,3574764,1843912,1144401,656228,530062,456903,578173,578173,1334940,1926307,4583558
가스,성동구,마장동, 공동주택 ,36227939,30235416,19298967,9973033,6250332,4020151,3650354,3459192,3459192,6500378,12476458,22432137
가스,성동구,마장동, 단독주택 ,18041482,15096482,8854604,4653374,2515911,1947778,1506431,1912472,1912174,3071323,6543966,11187468
가스,성동구,사근동, 공동주택 ,6488841,5421479,3169521,1637773,1069990,821654,700866,861289,861289,1528615,2539072,5269846
가스,성동구,사근동, 단독주택 ,11111463,7473289,4165665,2245999,1378909,1116317,1005453,1283348,1283348,2888245,4434376,10498637
가스,성동구,상왕십리동, 공동주택 ,7527056,5875399,3359626,2082925,1405772,1195223,1081715,1262714,1262714,1889283,3042882,5554201
가스,성동구,성수동1가, 공동주택 ,61103712,48011986,29993655,17221168,11873707,9780855,9261933,9076504,9076504,12958206,21746255,42461772
가스,성동구,성수동1가, 단독주택 ,24804178,19471463,12269526,6734104,3964002,3375604,2461940,2871788,2871788,4990920,8949097,16017016
가스,성동구,성수동2가, 공동주택 ,43837651,36268495,21763539,11368701,6469467,4909658,3708804,4553915,4553915,7205431,14139888,26824947
가스,성동구,성수동2가, 단독주택 ,26740981,21015976,12870574,7140962,4175256,3223957,2359307,3063308,3062882,5132628,9350837,17628837
가스,성동구,송정동, 공동주택 ,9995240,7608000,4726187,2598671,1421671,1006108,864449,961107,961107,1700752,3106677,5953757
가스,성동구,송정동, 단독주택 ,20000695,17546488,10832461,5217525,3083580,1884903,1579444,1963970,1963970,3171228,6587051,11441980
가스,성동구,옥수동, 공동주택 ,65713906,53534632,34884562,17052019,12678740,8761784,7968474,7705944,7705944,14323655,23287831,47091114
가스,성동구,옥수동, 단독주택 ,2778370,2213713,1303068,755213,411189,294870,261671,343696,343696,551210,988550,1751810
가스,성동구,용답동, 공동주택 ,4420966,3771716,2361129,1342928,803067,484255,441705,504678,504678,747462,1477269,2569219
가스,성동구,용답동, 단독주택 ,23478303,19769650,12289280,6377751,3654019,2411176,2068147,2290793,2276936,3876685,7573920,13928867
가스,성동구,응봉동, 공동주택 ,39675275,31668631,19784230,9466227,5880628,4200450,3484367,4187204,4187204,7229147,13583058,26110050
가스,성동구,응봉동, 단독주택 ,2828522,2258695,1142511,626263,313138,251486,202033,283638,283638,770610,1235987,2589200
가스,성동구,하왕십리동, 공동주택 ,66505701,50334753,31703362,17857327,12383060,9873346,9376902,9934324,9934324,13880524,25365304,48052142
가스,성동구,하왕십리동, 단독주택 ,12148649,9020693,6117835,3304263,1848200,1300409,1054035,1181979,1181894,2025349,4207328,7814061
가스,성동구,행당동, 공동주택 ,86714142,71018731,44094038,23644330,14335532,10857829,10142727,10246180,10244644,15837323,30544355,57611768
가스,성동구,행당동, 단독주택 ,14772765,12374623,7331467,4299563,2530735,1860256,1589196,1813897,1813897,2933996,5412213,10589992
가스,성동구,홍익동, 공동주택 ,3675060,3039162,1996255,1136706,666389,461138,347739,341276,341276,498681,1080615,1872869
가스,성동구,홍익동, 단독주택 ,4328545,3813973,2493163,1351318,755839,532901,441091,446862,446862,596330,1396429,2390677
가스,성북구,길음동, 공동주택 ,97735512,80301266,54193069,29152475,17646218,12038595,10160454,10923673,10923673,14659700,31253946,58617080
가스,성북구,길음동, 단독주택 ,5429341,3960911,2230644,1186891,689481,536869,487647,622247,622247,1419650,2306018,6579083
가스,성북구,돈암동, 공동주택 ,96924668,77689885,52171954,26504903,17462441,12212889,10412249,11231994,11231994,17802089,33783589,61704814
가스,성북구,돈암동, 단독주택 ,3912316,3288758,2073885,1110801,620496,444230,321226,389857,389857,617533,1250714,2435000
가스,성북구,동선동1가, 공동주택 ,813323,785328,558985,269020,197049,137202,106102,126232,126232,211390,328336,622328
가스,성북구,동선동1가, 단독주택 ,1021212,835454,652499,303558,231450,179109,124036,152170,152170,212704,333113,607061
가스,성북구,동선동2가, 공동주택 ,1282350,943816,484537,284072,179219,133880,129163,152291,152291,350428,530935,1196888
가스,성북구,동선동2가, 단독주택 ,4469496,3305177,1737101,1077944,715807,582299,560256,633508,633508,1300092,1836730,4124077
가스,성북구,동선동3가, 공동주택 ,2739429,2333180,1576400,810600,435318,318287,232940,254109,254109,397111,907466,1496357
가스,성북구,동선동3가, 단독주택 ,4149036,3402582,2290222,1164535,651539,434625,287789,331593,331593,479279,1219030,2053783
가스,성북구,동선동4가, 공동주택 ,1895171,1273929,654786,347278,196770,158440,155914,174832,174832,391492,531456,1088022
가스,성북구,동선동4가, 단독주택 ,3395276,2375635,1341570,799601,462666,372802,375475,416751,416751,903699,1243714,2402998
가스,성북구,동선동5가, 공동주택 ,2720700,2010943,1052201,603415,330582,266923,244296,283806,283806,689208,1015682,2235492
가스,성북구,동선동5가, 단독주택 ,2795902,2068656,1092199,634906,346134,305742,275896,307304,307304,760141,1127521,2344538
가스,성북구,동소문동1가, 공동주택 ,1095695,1006334,591387,275357,164156,110730,94122,125417,120344,190566,378303,708952
가스,성북구,동소문동1가, 단독주택 ,1206519,1072589,657898,291776,199262,127014,118285,150013,150013,233616,453557,894669
가스,성북구,동소문동2가, 단독주택 ,937959,709835,447262,265362,174144,140278,137482,142760,142760,265815,400701,817199
가스,성북구,동소문동3가, 공동주택 ,32943,23753,11592,13917,4985,2865,2477,3881,3881,11605,15154,26766
가스,성북구,동소문동3가, 단독주택 ,230782,175374,115482,67622,41032,28312,26054,33183,33183,68782,125586,200213
가스,성북구,동소문동4가, 공동주택 ,5027819,4217704,2638354,1387988,820661,558030,450081,610730,610730,944471,1799690,3431724
가스,성북구,동소문동4가, 단독주택 ,1869661,1603534,984418,508912,320555,214272,190857,247891,247891,404046,678549,1327953
가스,성북구,동소문동5가, 공동주택 ,2276038,1514554,951115,499809,423959,433069,424715,346644,346644,471278,783213,1737190
가스,성북구,동소문동5가, 단독주택 ,586037,431251,278289,218604,156456,62767,111306,149581,149581,223192,270036,523191
가스,성북구,동소문동6가, 공동주택 ,2094512,1827622,1065766,622176,410362,240641,190221,251567,251567,378404,776999,1353410
가스,성북구,동소문동6가, 단독주택 ,2119900,1812200,1035711,521106,294179,219314,158468,218860,218860,328712,725092,1236404
가스,성북구,동소문동7가, 공동주택 ,6151878,5258229,3292082,1728970,1085177,685581,616166,665423,665423,1217475,2084889,3569144
